 -5.4371664e-001 -1.0471083e+000
  2.9901985e-001  7.8717207e-001
  7.6275910e-001 -1.0056830e+000
 -1.1746108e-001  4.4324045e-001
 -1.3362410e+000 -1.2162329e+000
 -1.7920623e+000  3.7091707e-001
 -1.2700350e+000  1.7511765e+000
 -1.7484252e+000 -9.5087172e-001
 -2.2091491e+000  1.0172558e+000
  3.1102609e+000 -1.5030245e+000
  1.6430905e-001 -1.8993894e-001
 -2.1836346e+000  1.3497839e-001
  1.3718901e+000 -4.1264107e+000
 -2.1562057e+000  5.0274928e-001
 -3.6738941e+000  3.7311772e+000
 -9.7846611e-001  1.4863793e+000
  2.1709244e+000 -1.4216929e+000
  7.2029900e-001 -1.4129372e+000
  1.1386644e+000  3.8388693e-002
 -2.0671774e+000  5.0441241e-002
 -5.5127450e-001 -7.3453598e-001
 -5.6365176e-001  2.9448470e-001
 -3.3039421e+000  3.3567436e+000
 -8.7487145e-001 -4.1164014e+000
  1.4530357e+000  5.1785998e-001
  7.2813488e-001 -2.0240003e+000
 -1.9512910e+000  2.3401717e+000
  3.3082276e+000 -5.4119244e+000
  6.1993402e-001 -6.0980106e-001
 -2.0201683e+000  8.0897154e-001
  2.9764012e+000 -1.7869380e+000
  7.2104663e-001 -6.0848731e-001
  4.0169880e+000 -4.0613959e+000
  3.0645023e+000 -3.0493233e+000
 -7.9777566e-001 -1.1511073e+000
 -2.8405021e+000  1.6375838e+000
  2.6442218e-001 -1.1211651e+000
 -1.7373841e+000  3.3062373e+000
 -1.7853053e+000  8.7068240e-001
  2.2994760e+000 -4.0739721e+000
  3.2949161e+000 -1.9503295e+000
 -6.3649992e-001 -9.2161508e-001
 -1.7658388e+000  7.9936647e-001
 -3.3823092e-001 -2.6882767e-001
  1.5213786e+000 -1.0222036e+000
 -1.1948313e+000 -8.6938586e-001
 -2.3574561e+000  7.1185321e-001
  7.7106399e-001 -2.8040995e+000
 -5.5922623e-001  1.2703864e+000
  1.8970432e+000 -2.9867128e+000
 -7.2787813e-001 -9.0630972e-001
 -1.9705533e-001 -1.8746159e-001
 -1.0431633e+000  8.0049627e-001
 -1.0501766e-001 -9.7733959e-002
  1.8535856e+000  2.4017334e+000
 -2.3483460e+000  3.6684818e+000
 -3.1332305e+000  2.1960257e+000
  8.7449673e-001 -1.4494100e-001
 -1.2418090e+000 -9.8271723e-001
  3.9469524e-001 -9.4778994e-001
 -2.7088400e-001 -2.3726665e+000
  1.3329667e+000 -1.1238378e+000
  1.4354049e+000 -1.3288409e+000
 -1.6332879e+000  3.6451746e+000
 -4.6359066e+000  2.9444765e+000
  2.1962892e-001  3.7186171e-002
  3.3908164e+000 -1.7005870e+000
  1.9788476e+000 -5.4724256e-001
 -3.6971390e+000  2.6386647e+000
 -1.7231188e+000  4.5287631e+000
 -1.5921344e+000  1.1309333e+000
 -2.6534189e+000  2.4437950e+000
 -2.9442776e+000  2.2228206e+000
  1.8928370e-001  9.0735034e-001
 -1.5597473e+000  2.3037730e+000
 -7.6995322e-001  2.4796695e+000
 -7.6665288e-001  3.4581363e-001
 -7.1005036e-001 -3.0279399e-001
  5.8322582e-001  1.9374287e-001
  7.5888151e-001  1.4835858e+000
  3.3731821e+000  9.5331132e-001
 -2.3347038e+000 -1.3529641e-001
 -2.6837801e+000  2.5402838e+000
  2.1961672e+000 -1.0707662e+000
 -5.4443085e-001 -3.9904959e-001
 -3.1415720e+000  2.0498595e+000
 -2.1392584e-002  1.6433426e+000
  3.5056620e+000 -2.2277751e+000
  2.4648115e+000 -3.4927365e+000
  3.9500115e+000 -1.4708606e+000
  6.2196737e-001  7.5286990e-001
  3.6706095e+000 -1.1381745e+000
 -1.7838900e+000  3.3929153e+000
 -2.0480169e+000  1.3629718e-001
 -9.7885535e-001  1.7380961e+000
  2.9298500e+000 -2.4027718e+000
 -1.3482325e+000 -1.7448968e+000
  8.0388978e-001  8.8861808e-001
 -2.2798171e-001 -2.3642759e+000
  2.0127631e+000 -2.9869542e+000
 -1.7761654e+000 -4.4015600e-001
  1.2139763e+000 -3.0373224e+000
 -4.4001067e+000  2.5202802e+000
 -7.9202783e-001 -2.0954704e-001
  1.8296754e+000 -2.9108031e+000
 -2.0104757e-002 -1.5521671e+000
  3.1636754e+000 -2.8386291e+000
 -1.2124270e+000  2.9866047e-001
 -2.9602086e+000 -3.2015341e+000
 -1.9772288e+000 -5.2655245e-001
  3.0852691e+000 -3.5217319e+000
 -4.5720144e-001  7.3855239e-001
  3.3946611e-001  9.3163242e-001
  1.7853767e+000 -3.6658901e-001
 -4.1698461e+000  1.2814207e+000
  5.5512876e-001 -4.8186864e+000
 -1.4282408e+000  5.4911804e-001
 -1.4228573e+000 -1.0399242e+000
 -1.7832952e-001 -4.0349759e-001
  3.2713310e+000 -1.7198651e+000
  7.3389571e-001 -2.2895878e+000
  2.0488587e+000  3.0089283e-001
 -1.5602386e+000  9.6685481e-001
  2.6066842e-001 -7.0703698e-001
 -2.1902550e+000  2.3322221e+000
  6.9067933e-002  2.7457407e+000
  2.7330700e-001 -2.0405027e+000
  9.7842338e-001 -3.8795717e-001
  2.1137495e+000 -2.6889640e+000
 -6.8222632e-001  1.5564932e+000
  1.4282283e+000  3.7791323e-001
  4.9806576e+000 -2.6510230e+000
  1.4407240e+000 -1.4856661e+000
  5.0378479e-001 -1.4984901e+000
  1.1782128e+000  1.2124268e+000
  2.8584558e-001 -5.3619911e-001
 -2.1092556e+000  4.7527989e-001
  1.8518862e+000 -2.8566792e+000
 -2.2884406e-001  6.2874330e-001
 -2.4356296e+000  5.5739064e+000
  2.3501175e+000 -3.1412415e-001
  4.7227633e+000 -4.1499864e+000
 -1.2178686e+000  8.5936294e-001
  1.2118899e+000 -2.9439429e+000
 -1.7192995e+000  8.6250065e-001
  2.5460280e+000 -3.8624521e+000
 -5.2326116e+000  3.0935899e+000
  1.1809888e+000  1.5904653e+000
 -6.4855715e-001  2.9506432e+000
 -4.4521616e-001  2.5840965e+000
  2.9575536e+000 -2.3655957e+000
 -8.5919789e-001  1.0775924e+000
 -9.0403743e-001  1.9153899e+000
 -1.7891405e+000 -1.2588211e+000
 -3.4684462e+000  1.5680483e+000
 -1.9411128e+000  2.0182144e+000
  1.4634920e+000 -2.7729907e+000
 -4.1534538e-001 -1.5270771e+000
 -3.2117836e+000  2.4898205e+000
  2.1498043e+000 -7.6354253e-001
 -1.7913117e+000  1.5474334e+000
 -9.7756138e-001  2.7364435e+000
 -3.3906159e-001  9.6465058e-001
  5.2073522e-002 -1.3995263e+000
  2.6675115e-001  1.2263958e+000
 -4.1120517e-001 -1.4896647e-001
 -2.7566621e+000 -4.6764861e-001
 -3.5237958e+000  4.9084129e+000
  4.3008263e-001 -9.8612255e-003
 -1.8570737e+000 -9.9497706e-001
 -1.1393835e+000  1.5145058e+000
 -3.0601640e+000  4.0230165e+000
 -2.7646645e+000  2.0094605e+000
 -2.5953904e+000  2.2951049e+000
 -8.7701116e-001  4.9167441e-001
  4.5833633e-001 -4.3872309e-001
 -8.4187220e-001  1.8230978e+000
  2.2645695e+000 -1.1344013e+000
 -5.4360473e-001  3.2271938e-001
 -2.6664339e+000  9.0077020e-003
  4.9930738e-001 -1.3777827e+000
  3.3061708e-001 -5.8673630e-001
  1.4649138e+000 -2.5982670e+000
  8.2564605e-001  1.4727999e-001
  2.4844522e+000 -6.8975567e-001
 -1.0669275e+000  3.0145755e-001
  2.0949244e+000 -4.6777305e+000
  3.3119019e-001 -1.0123293e+000
 -1.3349979e+000  9.0467008e-001
  4.0141791e+000 -7.5702247e-001
 -6.4067187e-001  5.3872522e-001
 -2.7929586e+000  9.1210312e-001
  4.6625187e+000 -4.4456904e+000
  4.1353154e-001  4.5086189e-001
 -2.1462848e+000  5.2105807e-001
  9.0106742e-001  5.3613449e-001
  2.1204382e+000  3.0865410e-001
 -1.7318634e+000  4.5516798e-001
  4.2646457e-002  5.5596128e-001
 -4.3479759e-002 -5.7295845e-001
 -2.1010761e+000  1.6947830e-001
  2.6351010e+000 -1.5933519e+000
  6.3650033e-001 -1.8959411e+000
  9.0893447e-001  9.1798112e-002
 -2.2975285e+000  2.9719893e+000
 -9.0614666e-001 -6.9817163e-001
  9.7980168e-001 -1.2231287e+000
 -2.9237631e-001  1.3709572e+000
  3.6687835e+000 -1.2147544e+000
 -1.6291065e+000  3.2751315e+000
  5.6158451e+000 -4.9508935e+000
  3.7406704e+000 -3.1234506e+000
 -3.3555619e+000 -1.6586025e-001
 -4.8845837e+000  5.5292319e+000
 -1.4491967e+000  1.2646981e+000
 -6.0997428e-002 -7.5745879e-001
 -3.1288764e-003  5.3737856e-002
  1.8948694e+000 -1.2172067e+000
 -2.1290333e+000  2.4612809e+000
 -1.4557874e+000  5.4163308e-001
 -9.7493598e-001  1.7767524e+000
 -5.3256709e-001  1.4190071e+000
  7.1966939e-001 -6.5776413e-001
  2.1961723e+000 -9.6818553e-001
  1.1537882e+000 -1.7929026e-001
 -2.9416438e+000 -3.7338870e-001
  1.5617235e+000 -9.6536720e-001
  1.6855960e+000 -7.4696658e-001
  1.9889748e+000 -2.4919698e+000
  1.9638841e+000  9.5801961e-001
  1.4463985e+000 -2.4924068e+000
 -8.4849487e-001 -9.5030896e-001
  5.1999560e-001 -2.2344725e+000
 -5.6438415e+000  3.8451867e+000
  1.4228468e+000 -1.6920874e+000
  1.4419322e+000 -3.5334073e+000
 -1.7514474e+000  2.0401719e+000
 -2.3187220e+000  3.3420286e+000
 -2.6319142e+000  2.1010077e+000
 -1.9252720e-001  3.1074152e-001
  1.3603628e+000 -1.9846090e+000
 -1.3414670e-001 -1.2732484e+000
 -1.8605271e+000  2.8091589e+000
 -8.7748526e-001  2.3266937e+000
  7.6096845e-002 -1.0937178e+000
 -2.4788407e+000  2.2824014e+000
  2.4331028e+000 -4.7051783e-001
  1.1432420e+000 -1.0555589e+000
  3.1443032e+000 -2.5607195e+000
  1.0372926e+001  1.9560614e+000
  7.6354409e+000  8.3549227e-001
  7.9550332e+000  1.8281792e+000
  1.2620365e+001  3.7648546e+000
  9.9064234e+000  3.7204071e+000
  1.3417582e+001  2.4602756e+000
  9.6836880e+000  3.0803333e+000
  1.0225259e+001  3.5946610e+000
  1.1200169e+001  3.2587181e+000
  9.7678811e+000  3.3348252e+000
  9.3217836e+000  5.7049487e+000
  1.1861551e+001  3.9592543e-002
  8.8688473e+000  3.4407292e+000
  1.1049804e+001  3.3768621e+000
  9.3361750e+000  3.8609391e+000
  1.0966568e+001  2.2448817e+000
  1.1102268e+001  4.1540775e+000
  8.9211291e+000  3.2234324e+000
  1.0692893e+001  4.1034679e+000
  1.1342703e+001  4.2528997e+000
  8.6323688e+000  4.7184934e+000
  1.0470748e+001  2.9163516e+000
  9.9521774e+000  4.7121690e+000
  8.4040738e+000  3.2964225e+000
  9.6423715e+000  1.1414717e+000
  9.7914342e+000  2.8053887e+000
  8.5913527e+000  2.3435422e+000
  7.4595234e+000  7.5211608e-001
  8.8176666e+000  2.4572861e+000
  9.9927477e+000  2.2005409e+000
  7.7594631e+000  3.9370097e+000
  1.1642000e+001  3.4411729e+000
  9.2194366e+000  4.1476986e+000
  7.3168977e+000  3.3695188e+000
  1.0144184e+001  2.8107963e+000
  1.1933899e+001  2.8834603e+000
  1.0068903e+001  3.3759091e+000
  1.0210575e+001  4.5142801e+000
  9.9650587e+000  4.0474482e+000
  1.0225649e+001  1.2376635e+000
  1.1146818e+001  3.1571608e+000
  1.0236983e+001  2.7111687e+000
  1.0981884e+001  3.7432520e+000
  1.0660445e+001  2.6098174e+000
  1.0171444e+001  4.4745599e+000
  1.0364135e+001  2.7668367e+000
  8.7222982e+000  1.0928133e+000
  8.7726863e+000  4.8139495e+000
  9.9830252e+000  3.5730864e+000
  1.0460649e+001  3.7349993e+000
  8.8368785e+000  2.0982906e+000
  1.1055744e+001  4.0840300e+000
  1.0142399e+001  9.1408090e-002
  1.3551137e+001  4.4269373e+000
  1.0534403e+001  2.9978980e+000
  8.3010794e+000  9.0105471e-001
  1.0498948e+001  1.4026552e+000
  1.0649355e+001  3.2696260e+000
  9.3359787e+000  3.2872246e+000
  1.0305399e+001  1.6921050e+000
  9.2228274e+000  2.4110128e+000
  1.0027002e+001  4.8192892e+000
  1.0545276e+001  2.3994468e+000
  1.1548435e+001  3.0425307e+000
  1.1002579e+001  4.0384182e+000
  6.5625115e+000  4.1658605e+000
  1.0371059e+001  3.1792592e+000
  1.1073920e+001  8.9510963e-001
  9.9894408e+000  8.5941255e-001
  1.1115970e+001  3.5573189e+000
  1.1007225e+001  2.0415999e+000
  1.1697729e+001  3.7344040e+000
  1.1600953e+001  1.2005833e+000
  1.1246133e+001  3.5983484e+000
  7.8490880e+000  3.8181987e+000
  8.7124852e+000  3.4938015e+000
  1.0890807e+001  1.6826712e+000
  8.7326690e+000  2.5485844e+000
  9.2112567e+000  3.5744860e+000
  1.0892832e+001  9.3268762e-001
  1.0026064e+001  2.0881583e+000
  1.1382941e+001  1.5991192e+000
  8.2566352e+000  4.3028856e+000
  1.0623364e+001  5.2483247e+000
  7.8758338e+000  3.9217419e+000
  8.1245355e+000  2.0277341e+000
  1.0381916e+001  3.2975211e+000
  9.8175267e+000  2.7094544e+000
  8.5305570e+000  1.8907422e+000
  9.6197005e+000  3.4493148e+000
  9.2427034e+000  3.1426938e+000
  8.8347472e+000  1.5270494e+000
  1.0323181e+001  2.1119394e+000
  8.0634376e+000  2.6387869e+000
  1.0407561e+001  3.8512268e+000
  7.3673903e+000  1.3770877e+000
  1.0687687e+001  2.2231993e+000
  1.0446512e+001  2.3736437e+000
  1.0985650e+001  4.2783838e+000
  9.1004778e+000  5.2907569e+000
  1.0884232e+001  4.8556222e+000
  8.6056967e+000  4.1852919e+000
  1.1169704e+001  3.4248694e+000
  7.2399799e+000  3.0905041e+000
  1.0370126e+001  1.0503086e+000
  9.0466802e+000  2.4563099e+000
  8.9946117e+000  2.9726522e+000
  1.0197394e+001  3.2969519e+000
  9.5621039e+000  1.6893455e+000
  1.1261989e+001  2.1359912e+000
  9.8605927e+000  3.7256296e+000
  1.1317539e+001  1.4548953e+000
  9.3820492e+000  1.9918741e+000
  1.0089633e+001  3.3523547e+000
  1.0518170e+001  4.9954684e+000
  1.1451224e+001  1.6320325e+000
  1.0806586e+001  3.8132261e+000
  9.6260232e+000  1.9630861e+000
  8.2166947e+000  2.5924214e+000
  9.1083710e+000  2.2171273e+000
  1.0431190e+001  4.6367784e+000
  8.7029616e+000  4.1160295e+000
  1.0378844e+001  2.6312056e-001
  1.1439202e+001  2.5307817e+000
  1.0318446e+001  3.7196237e+000
  1.0214469e+001  9.7670100e-001
  1.0528101e+001  2.7313346e+000
  1.1580776e+001  2.4467622e+000
  1.1882952e+001  3.6419117e+000
  8.6673213e+000  1.8678201e+000
  1.0267043e+001  3.1037760e+000
  1.0765547e+001  2.3218951e+000
  9.6567693e+000  1.1619809e+000
  1.3243913e+001  2.5004189e+000
  1.1112732e+001  2.4047011e+000
  8.8937603e+000  2.6210881e+000
  1.1055442e+001  2.6084088e+000
  1.0910314e+001  9.3482806e-001
  1.0987920e+001  4.4225727e+000
  7.7732180e+000  4.7214169e+000
  1.1998128e+001  2.8355765e+000
  7.9071992e+000  2.0416870e+000
  1.1442384e+001  3.2778345e+000
  8.5573848e+000  2.4793121e+000
  1.0501110e+001  3.0844191e+000
  1.1254800e+001  7.1460573e-001
  1.1063786e+001  5.1927724e+000
  1.0048163e+001  3.4256203e+000
  8.7961839e+000  3.9307568e+000
  9.8545057e+000  5.0782423e+000
  1.5546814e+000  8.4554672e+000
  2.4794579e+000  9.4560426e+000
  3.1233292e+000  7.7625426e+000
  3.3694872e+000  8.5110789e+000
  2.6127932e+000  8.2057783e+000
  3.2087959e+000  7.4056238e+000
  2.1413752e+000  6.2262991e+000
  2.8672267e+000  6.3347410e+000
  2.7888007e+000  7.7576069e+000
  3.6698692e+000  7.5723439e+000
  2.6266439e+000  7.7142658e+000
  2.3692427e+000  7.0090722e+000
  2.3752139e+000  8.1589857e+000
  3.1951016e+000  8.1455818e+000
  2.4779353e+000  7.4961972e+000
  4.1224245e+000  8.5304332e+000
  3.4019887e+000  6.8498052e+000
  3.2244582e+000  7.2602309e+000
  2.8940319e+000  7.8238367e+000
  3.2210335e+000  7.0910916e+000
  3.9405918e+000  8.8632785e+000
  1.4335176e+000  9.0462373e+000
  3.9050345e+000  8.1651568e+000
  2.7350788e+000  7.0169487e+000
  3.0017650e+000  8.4611537e+000
  3.6192485e+000  6.2103706e+000
  3.4077153e+000  7.6255382e+000
  1.8700293e+000  1.0241767e+001
  1.9474341e+000  8.3074383e+000
  3.4015101e+000  7.1950690e+000
  2.3626241e+000  8.6207353e+000
  1.8581059e+000  7.8016295e+000
  2.7486032e+000  8.7247353e+000
  2.7216687e+000  7.7445855e+000
  2.1870850e+000  8.9393912e+000
  2.2231133e+000  8.7062102e+000
  3.2034707e+000  8.1497121e+000
  1.6628329e+000  7.7905152e+000
  3.9203378e+000  8.1790944e+000
  3.4657235e+000  7.8664220e+000
  2.8074198e+000  7.9446577e+000
  2.9838849e+000  8.4898958e+000
  2.3644165e+000  7.4424219e+000
  2.2694401e+000  7.4391015e+000
  3.2614610e+000  7.9946810e+000
  3.6310727e+000  7.4912327e+000
  3.8949774e+000  6.9563689e+000
  2.9100806e+000  8.6092342e+000
  3.4289750e+000  7.8140275e+000
  4.3695627e+000  6.9033132e+000
  4.5864285e+000  7.7237545e+000
  2.7382290e+000  7.8993016e+000
  4.5666272e+000  6.3660270e+000
  2.8882939e+000  7.0497225e+000
  2.5077031e+000  6.7290180e+000
  3.3944339e+000  8.7758953e+000
  2.9647925e+000  7.9005197e+000
  3.8145149e+000  8.7789297e+000
  3.4611659e+000  8.3914848e+000
  1.9149379e+000  8.3348588e+000
  8.7961729e-001  7.5244308e+000
  3.3784047e+000  8.1994767e+000
  2.2937011e+000  7.0669454e+000
  3.6356330e+000  7.4932139e+000
  4.1076123e+000  7.5354797e+000
  2.3146383e+000  8.1389102e+000
  3.7055314e+000  6.7435922e+000
  3.1109440e+000  7.0286292e+000
  2.5891510e+000  8.1384379e+000
  4.1018572e+000  9.0285294e+000
  2.6383456e+000  8.2565453e+000
  3.8594599e+000  7.6900572e+000
  4.1087130e+000  7.9660062e+000
  1.5377347e+000  8.0543960e+000
  5.0646817e+000  9.3705371e+000
  3.9492874e+000  7.9490065e+000
  3.7350476e+000  8.6571670e+000
  2.4629809e+000  7.9442742e+000
  2.8196430e+000  7.4393286e+000
  2.0397084e+000  8.2165969e+000
  2.1126410e+000  8.7362785e+000
  2.3735362e+000  6.8350521e+000
  3.4123622e+000  7.2364456e+000
  4.2898405e+000  7.8657885e+000
  3.9435771e+000  8.3243809e+000
  2.6561231e+000  7.3530971e+000
  1.4757024e+000  7.5452399e+000
  3.1658997e+000  8.4360253e+000
  2.4852121e+000  7.0654248e+000
  1.7544064e+000  8.7333822e+000
  3.3136212e+000  8.6043291e+000
  3.4068498e+000  7.5503121e+000
  3.5996252e+000  8.4620072e+000
  2.8136157e+000  8.9058810e+000
  2.7077709e+000  8.2202053e+000
  2.8559357e+000  8.6017011e+000
  2.8779739e+000  8.0900690e+000
  3.1523039e+000  8.0115975e+000
  4.1790063e+000  7.9490394e+000
  3.0836698e+000  7.3039831e+000
